Species;Taxa;Sex;Age.d;Weght.g;Length.cm;Asymptotic weight.g;Asymptotic length.cm;Paper ;Comments
Loligo opalescens;Squid;M;175.7676349;67.38544474;;225.9285946;19;Jackson 2003;
Loligo opalescens;Squid;M;174.1078838;69.00269542;;225.9285946;19;Jackson 2003;
Loligo opalescens;Squid;M;169.9585062;62.53369272;;225.9285946;19;Jackson 2003;
Loligo opalescens;Squid;M;174.9377593;75.47169811;;225.9285946;19;Jackson 2003;
Loligo opalescens;Squid;M;181.9917012;90.02695418;;225.9285946;19;Jackson 2003;
Loligo opalescens;Squid;M;184.06639;108.8948787;;225.9285946;19;Jackson 2003;
Loligo opalescens;Squid;M;193.1950207;97.03504043;;225.9285946;19;Jackson 2003;
Loligo opalescens;Squid;M;211.4522822;99.19137466;;225.9285946;19;Jackson 2003;
Loligo opalescens;Squid;M;205.2282158;86.25336927;;225.9285946;19;Jackson 2003;
Loligo opalescens;Squid;M;198.1742739;73.31536388;;225.9285946;19;Jackson 2003;
Loligo opalescens;Squid;M;191.120332;68.46361186;;225.9285946;19;Jackson 2003;
Loligo opalescens;Squid;M;187.3858921;73.31536388;;225.9285946;19;Jackson 2003;
Loligo opalescens;Squid;M;192.780083;58.22102426;;225.9285946;19;Jackson 2003;
Loligo opalescens;Squid;M;192.780083;63.07277628;;225.9285946;19;Jackson 2003;
Loligo opalescens;Squid;M;186.1410788;53.36927224;;225.9285946;19;Jackson 2003;
Loligo opalescens;Squid;M;193.1950207;46.90026954;;225.9285946;19;Jackson 2003;
Loligo opalescens;Squid;M;195.6846473;45.28301887;;225.9285946;19;Jackson 2003;
Loligo opalescens;Squid;M;198.5892116;46.36118598;;225.9285946;19;Jackson 2003;
Loligo opalescens;Squid;M;201.9087137;44.74393531;;225.9285946;19;Jackson 2003;
Loligo opalescens;Squid;M;201.9087137;39.35309973;;225.9285946;19;Jackson 2003;
Loligo opalescens;Squid;M;204.3983402;34.50134771;;225.9285946;19;Jackson 2003;
Loligo opalescens;Squid;M;200.6639004;65.76819407;;225.9285946;19;Jackson 2003;
Loligo opalescens;Squid;M;188.2157676;81.94070081;;225.9285946;19;Jackson 2003;
Loligo opalescens;Squid;M;186.9709544;38.81401617;;225.9285946;19;Jackson 2003;
Loligo opalescens;Squid;M;194.0248963;37.1967655;;225.9285946;19;Jackson 2003;
Loligo opalescens;Squid;M;191.5352697;35.57951482;;225.9285946;19;Jackson 2003;
Loligo opalescens;Squid;M;192.3651452;23.71967655;;225.9285946;19;Jackson 2003;
Loligo opalescens;Squid;M;191.9502075;26.41509434;;225.9285946;19;Jackson 2003;
Loligo opalescens;Squid;M;197.3443983;26.41509434;;225.9285946;19;Jackson 2003;
Loligo opalescens;Squid;M;187.3858921;27.49326146;;225.9285946;19;Jackson 2003;
Loligo opalescens;Squid;M;191.9502075;14.55525606;;225.9285946;19;Jackson 2003;
Loligo opalescens;Squid;M;183.2365145;17.25067385;;225.9285946;19;Jackson 2003;
Loligo opalescens;Squid;M;180.746888;12.39892183;;225.9285946;19;Jackson 2003;
Loligo opalescens;Squid;M;178.2572614;14.01617251;;225.9285946;19;Jackson 2003;
Loligo opalescens;Squid;M;211.0373444;29.11051213;;225.9285946;19;Jackson 2003;
Loligo opalescens;Squid;M;200.2489627;52.83018868;;225.9285946;19;Jackson 2003;
Loligo opalescens;Squid;M;174.5228216;37.73584906;;225.9285946;19;Jackson 2003;
Loligo opalescens;Squid;M;171.6182573;38.27493261;;225.9285946;19;Jackson 2003;
Dosidicus gigas;Squid;NA;105.6213018;358.7814757;;6.50E+04;;Jackson 2003;
Dosidicus gigas;Squid;NA;122.7810651;398.8539003;;6.50E+04;;Jackson 2003;
Dosidicus gigas;Squid;NA;132.2485207;433.1024957;;6.50E+04;;Jackson 2003;
Dosidicus gigas;Squid;NA;142.8994083;404.9129226;;6.50E+04;;Jackson 2003;
Dosidicus gigas;Squid;NA;140.5325444;365.1204898;;6.50E+04;;Jackson 2003;
Dosidicus gigas;Squid;NA;140.5325444;342.407556;;6.50E+04;;Jackson 2003;
Dosidicus gigas;Squid;NA;141.7159763;336.7517219;;6.50E+04;;Jackson 2003;
Dosidicus gigas;Squid;NA;142.8994083;314.0611875;;6.50E+04;;Jackson 2003;
Dosidicus gigas;Squid;NA;138.7573964;274.2351558;;6.50E+04;;Jackson 2003;
Dosidicus gigas;Squid;NA;134.6153846;279.8349915;;6.50E+04;;Jackson 2003;
Dosidicus gigas;Squid;NA;134.0236686;279.8237918;;6.50E+04;;Jackson 2003;
Dosidicus gigas;Squid;NA;134.0236686;296.8584922;;6.50E+04;;Jackson 2003;
Dosidicus gigas;Squid;NA;149.408284;285.7932167;;6.50E+04;;Jackson 2003;
Dosidicus gigas;Squid;NA;150;285.8044164;;6.50E+04;;Jackson 2003;
Dosidicus gigas;Squid;NA;152.9585799;223.3998469;;6.50E+04;;Jackson 2003;
Dosidicus gigas;Squid;NA;155.9171598;206.421145;;6.50E+04;;Jackson 2003;
Dosidicus gigas;Squid;NA;165.9763314;223.6462397;;6.50E+04;;Jackson 2003;
Dosidicus gigas;Squid;NA;165.9763314;297.4632744;;6.50E+04;;Jackson 2003;
Dosidicus gigas;Squid;NA;175.443787;269.251302;;6.50E+04;;Jackson 2003;
Dosidicus gigas;Squid;NA;151.7751479;319.907416;;6.50E+04;;Jackson 2003;
Dosidicus gigas;Squid;NA;157.6923077;320.0194128;;6.50E+04;;Jackson 2003;
Dosidicus gigas;Squid;NA;156.5088757;319.9970134;;6.50E+04;;Jackson 2003;
Dosidicus gigas;Squid;NA;155.9171598;348.3769809;;6.50E+04;;Jackson 2003;
Dosidicus gigas;Squid;NA;157.1005917;342.7211468;;6.50E+04;;Jackson 2003;
Dosidicus gigas;Squid;NA;162.4260355;331.465477;;6.50E+04;;Jackson 2003;
Dosidicus gigas;Squid;NA;164.7928994;325.8320423;;6.50E+04;;Jackson 2003;
Dosidicus gigas;Squid;NA;164.2011834;354.2120098;;6.50E+04;;Jackson 2003;
Dosidicus gigas;Squid;NA;165.3846154;365.590876;;6.50E+04;;Jackson 2003;
Dosidicus gigas;Squid;NA;168.9349112;342.9451403;;6.50E+04;;Jackson 2003;
Dosidicus gigas;Squid;NA;170.1183432;360.0022399;;6.50E+04;;Jackson 2003;
Dosidicus gigas;Squid;NA;170.1183432;382.7151737;;6.50E+04;;Jackson 2003;
Dosidicus gigas;Squid;NA;171.3017751;399.7722733;;6.50E+04;;Jackson 2003;
Dosidicus gigas;Squid;NA;171.8934911;399.783473;;6.50E+04;;Jackson 2003;
Dosidicus gigas;Squid;NA;167.7514793;388.3486084;;6.50E+04;;Jackson 2003;
Dosidicus gigas;Squid;NA;163.0177515;410.9719448;;6.50E+04;;Jackson 2003;
Dosidicus gigas;Squid;NA;165.9763314;405.3497097;;6.50E+04;;Jackson 2003;
Dosidicus gigas;Squid;NA;160.6508876;388.2142124;;6.50E+04;;Jackson 2003;
Dosidicus gigas;Squid;NA;158.2840237;388.1694137;;6.50E+04;;Jackson 2003;
Dosidicus gigas;Squid;NA;154.7337278;382.4239822;;6.50E+04;;Jackson 2003;
Dosidicus gigas;Squid;NA;154.7337278;348.3545816;;6.50E+04;;Jackson 2003;
Dosidicus gigas;Squid;NA;152.9585799;353.999216;;6.50E+04;;Jackson 2003;
Dosidicus gigas;Squid;NA;152.3668639;382.3791835;;6.50E+04;;Jackson 2003;
Dosidicus gigas;Squid;NA;149.408284;365.2884849;;6.50E+04;;Jackson 2003;
Dosidicus gigas;Squid;NA;151.183432;410.7479514;;6.50E+04;;Jackson 2003;
Dosidicus gigas;Squid;NA;151.7751479;410.7591511;;6.50E+04;;Jackson 2003;
Dosidicus gigas;Squid;NA;154.7337278;410.8151494;;6.50E+04;;Jackson 2003;
Dosidicus gigas;Squid;NA;154.7337278;416.4933829;;6.50E+04;;Jackson 2003;
Dosidicus gigas;Squid;NA;153.5502959;444.8621507;;6.50E+04;;Jackson 2003;
Dosidicus gigas;Squid;NA;155.9171598;461.9416497;;6.50E+04;;Jackson 2003;
Dosidicus gigas;Squid;NA;158.8757396;427.9282474;;6.50E+04;;Jackson 2003;
Dosidicus gigas;Squid;NA;160.6508876;450.6747802;;6.50E+04;;Jackson 2003;
Dosidicus gigas;Squid;NA;161.2426036;479.0771471;;6.50E+04;;Jackson 2003;
Dosidicus gigas;Squid;NA;157.6923077;473.3317156;;6.50E+04;;Jackson 2003;
Dosidicus gigas;Squid;NA;153.5502959;484.6097848;;6.50E+04;;Jackson 2003;
Dosidicus gigas;Squid;NA;150;495.8990536;;6.50E+04;;Jackson 2003;
Dosidicus gigas;Squid;NA;145.2662722;473.0965225;;6.50E+04;;Jackson 2003;
Dosidicus gigas;Squid;NA;156.5088757;518.7351838;;6.50E+04;;Jackson 2003;
Dosidicus gigas;Squid;NA;157.1005917;530.1028503;;6.50E+04;;Jackson 2003;
Dosidicus gigas;Squid;NA;163.6094675;547.260747;;6.50E+04;;Jackson 2003;
Dosidicus gigas;Squid;NA;165.3846154;564.3290463;;6.50E+04;;Jackson 2003;
Dosidicus gigas;Squid;NA;166.5680473;575.7079126;;6.50E+04;;Jackson 2003;
Dosidicus gigas;Squid;NA;163.6094675;496.1566461;;6.50E+04;;Jackson 2003;
Dosidicus gigas;Squid;NA;164.7928994;479.1443451;;6.50E+04;;Jackson 2003;
Dosidicus gigas;Squid;NA;164.7928994;462.1096448;;6.50E+04;;Jackson 2003;
Dosidicus gigas;Squid;NA;165.9763314;450.7755772;;6.50E+04;;Jackson 2003;
Dosidicus gigas;Squid;NA;169.5266272;428.1298415;;6.50E+04;;Jackson 2003;
Dosidicus gigas;Squid;NA;170.7100592;530.3604428;;6.50E+04;;Jackson 2003;
Dosidicus gigas;Squid;NA;170.1183432;513.3145428;;6.50E+04;;Jackson 2003;
Dosidicus gigas;Squid;NA;171.3017751;519.0151756;;6.50E+04;;Jackson 2003;
Dosidicus gigas;Squid;NA;170.1183432;473.5669087;;6.50E+04;;Jackson 2003;
Dosidicus gigas;Squid;NA;175.443787;524.7718067;;6.50E+04;;Jackson 2003;
Dosidicus gigas;Squid;NA;174.852071;360.0918373;;6.50E+04;;Jackson 2003;
Dosidicus gigas;Squid;NA;178.9940828;365.8484684;;6.50E+04;;Jackson 2003;
Dosidicus gigas;Squid;NA;174.852071;354.4136039;;6.50E+04;;Jackson 2003;
Dosidicus gigas;Squid;NA;181.9526627;354.5479999;;6.50E+04;;Jackson 2003;
Dosidicus gigas;Squid;NA;183.7278107;377.2945327;;6.50E+04;;Jackson 2003;
Dosidicus gigas;Squid;NA;186.0946746;400.0522651;;6.50E+04;;Jackson 2003;
Dosidicus gigas;Squid;NA;188.4615385;371.7058966;;6.50E+04;;Jackson 2003;
Dosidicus gigas;Squid;NA;189.6449704;428.5106304;;6.50E+04;;Jackson 2003;
Dosidicus gigas;Squid;NA;195.5621302;417.2661602;;6.50E+04;;Jackson 2003;
Dosidicus gigas;Squid;NA;195.5621302;411.5879268;;6.50E+04;;Jackson 2003;
Dosidicus gigas;Squid;NA;189.6449704;473.9364979;;6.50E+04;;Jackson 2003;
Dosidicus gigas;Squid;NA;189.6449704;485.2929647;;6.50E+04;;Jackson 2003;
Dosidicus gigas;Squid;NA;176.035503;411.2183376;;6.50E+04;;Jackson 2003;
Dosidicus gigas;Squid;NA;182.5443787;417.0197674;;6.50E+04;;Jackson 2003;
Dosidicus gigas;Squid;NA;179.5857988;416.9637691;;6.50E+04;;Jackson 2003;
Dosidicus gigas;Squid;NA;176.6272189;422.5860041;;6.50E+04;;Jackson 2003;
Dosidicus gigas;Squid;NA;177.2189349;433.9536707;;6.50E+04;;Jackson 2003;
Dosidicus gigas;Squid;NA;173.0769231;484.9793739;;6.50E+04;;Jackson 2003;
Dosidicus gigas;Squid;NA;174.260355;496.3582402;;6.50E+04;;Jackson 2003;
Dosidicus gigas;Squid;NA;177.2189349;502.092472;;6.50E+04;;Jackson 2003;
Dosidicus gigas;Squid;NA;176.6272189;468.0118717;;6.50E+04;;Jackson 2003;
Dosidicus gigas;Squid;NA;174.852071;467.9782726;;6.50E+04;;Jackson 2003;
Dosidicus gigas;Squid;NA;172.4852071;433.8640733;;6.50E+04;;Jackson 2003;
Dosidicus gigas;Squid;NA;171.8934911;462.2440408;;6.50E+04;;Jackson 2003;
Dosidicus gigas;Squid;NA;166.5680473;439.43031;;6.50E+04;;Jackson 2003;
Dosidicus gigas;Squid;NA;181.9526627;473.7909021;;6.50E+04;;Jackson 2003;
Dosidicus gigas;Squid;NA;181.9526627;468.1126687;;6.50E+04;;Jackson 2003;
Dosidicus gigas;Squid;NA;186.6863905;496.5934333;;6.50E+04;;Jackson 2003;
Dosidicus gigas;Squid;NA;186.0946746;496.5822336;;6.50E+04;;Jackson 2003;
Dosidicus gigas;Squid;NA;184.9112426;502.2380677;;6.50E+04;;Jackson 2003;
Dosidicus gigas;Squid;NA;183.7278107;507.8939018;;6.50E+04;;Jackson 2003;
Dosidicus gigas;Squid;NA;187.2781065;519.3175667;;6.50E+04;;Jackson 2003;
Dosidicus gigas;Squid;NA;183.7278107;536.285069;;6.50E+04;;Jackson 2003;
Dosidicus gigas;Squid;NA;182.5443787;513.5497359;;6.50E+04;;Jackson 2003;
Dosidicus gigas;Squid;NA;177.8106509;524.8166054;;6.50E+04;;Jackson 2003;
Dosidicus gigas;Squid;NA;179.5857988;564.5978385;;6.50E+04;;Jackson 2003;
Dosidicus gigas;Squid;NA;179.5857988;587.3107722;;6.50E+04;;Jackson 2003;
Dosidicus gigas;Squid;NA;174.852071;587.2211748;;6.50E+04;;Jackson 2003;
Dosidicus gigas;Squid;NA;183.7278107;627.136804;;6.50E+04;;Jackson 2003;
Dosidicus gigas;Squid;NA;186.0946746;593.112202;;6.50E+04;;Jackson 2003;
Dosidicus gigas;Squid;NA;185.5029586;587.4227689;;6.50E+04;;Jackson 2003;
Dosidicus gigas;Squid;NA;189.0532544;564.7770332;;6.50E+04;;Jackson 2003;
Dosidicus gigas;Squid;NA;192.0118343;519.4071641;;6.50E+04;;Jackson 2003;
Dosidicus gigas;Squid;NA;193.1952663;479.6819293;;6.50E+04;;Jackson 2003;
Dosidicus gigas;Squid;NA;196.1538462;491.0943946;;6.50E+04;;Jackson 2003;
Dosidicus gigas;Squid;NA;194.3786982;508.0954959;;6.50E+04;;Jackson 2003;
Dosidicus gigas;Squid;NA;194.3786982;525.1301962;;6.50E+04;;Jackson 2003;
Dosidicus gigas;Squid;NA;194.9704142;559.2107965;;6.50E+04;;Jackson 2003;
Dosidicus gigas;Squid;NA;197.3372781;576.2902955;;6.50E+04;;Jackson 2003;
Dosidicus gigas;Squid;NA;199.704142;553.6221604;;6.50E+04;;Jackson 2003;
Dosidicus gigas;Squid;NA;200.887574;519.5751591;;6.50E+04;;Jackson 2003;
Dosidicus gigas;Squid;NA;200.887574;479.8275251;;6.50E+04;;Jackson 2003;
Dosidicus gigas;Squid;NA;199.704142;445.7357251;;6.50E+04;;Jackson 2003;
Dosidicus gigas;Squid;NA;205.0295858;440.1582887;;6.50E+04;;Jackson 2003;
Dosidicus gigas;Squid;NA;204.4378698;474.2164896;;6.50E+04;;Jackson 2003;
Dosidicus gigas;Squid;NA;206.2130178;474.2500887;;6.50E+04;;Jackson 2003;
Dosidicus gigas;Squid;NA;207.9881657;514.0313217;;6.50E+04;;Jackson 2003;
Dosidicus gigas;Squid;NA;205.6213018;559.4123906;;6.50E+04;;Jackson 2003;
Dosidicus gigas;Squid;NA;202.6627219;519.6087581;;6.50E+04;;Jackson 2003;
Dosidicus gigas;Squid;NA;203.8461538;582.0917253;;6.50E+04;;Jackson 2003;
Dosidicus gigas;Squid;NA;200.295858;559.3115935;;6.50E+04;;Jackson 2003;
Dosidicus gigas;Squid;NA;212.1301775;502.7532526;;6.50E+04;;Jackson 2003;
Dosidicus gigas;Squid;NA;215.0887574;440.3486831;;6.50E+04;;Jackson 2003;
Dosidicus gigas;Squid;NA;213.3136095;406.2456835;;6.50E+04;;Jackson 2003;
Dosidicus gigas;Squid;NA;223.3727811;400.7578444;;6.50E+04;;Jackson 2003;
Dosidicus gigas;Squid;NA;217.4556213;502.8540496;;6.50E+04;;Jackson 2003;
Dosidicus gigas;Squid;NA;217.4556213;508.5322831;;6.50E+04;;Jackson 2003;
Dosidicus gigas;Squid;NA;215.0887574;525.5221847;;6.50E+04;;Jackson 2003;
Dosidicus gigas;Squid;NA;215.0887574;531.2004181;;6.50E+04;;Jackson 2003;
Dosidicus gigas;Squid;NA;220.4142012;519.9447483;;6.50E+04;;Jackson 2003;
Dosidicus gigas;Squid;NA;220.4142012;554.0141489;;6.50E+04;;Jackson 2003;
Dosidicus gigas;Squid;NA;224.556213;531.3796129;;6.50E+04;;Jackson 2003;
Dosidicus gigas;Squid;NA;224.556213;582.4837138;;6.50E+04;;Jackson 2003;
Dosidicus gigas;Squid;NA;222.7810651;599.4848151;;6.50E+04;;Jackson 2003;
Dosidicus gigas;Squid;NA;222.1893491;616.5083158;;6.50E+04;;Jackson 2003;
Dosidicus gigas;Squid;NA;226.3313609;610.90848;;6.50E+04;;Jackson 2003;
Dosidicus gigas;Squid;NA;226.9230769;650.6673138;;6.50E+04;;Jackson 2003;
Dosidicus gigas;Squid;NA;231.0650888;667.7804118;;6.50E+04;;Jackson 2003;
Dosidicus gigas;Squid;NA;236.3905325;656.5247419;;6.50E+04;;Jackson 2003;
Dosidicus gigas;Squid;NA;231.6568047;724.5739458;;6.50E+04;;Jackson 2003;
Dosidicus gigas;Squid;NA;234.6153846;775.7340451;;6.50E+04;;Jackson 2003;
Dosidicus gigas;Squid;NA;207.9881657;548.1007224;;6.50E+04;;Jackson 2003;
Dosidicus gigas;Squid;NA;210.3550296;559.5019879;;6.50E+04;;Jackson 2003;
Dosidicus gigas;Squid;NA;213.9053254;593.6385866;;6.50E+04;;Jackson 2003;
Dosidicus gigas;Squid;NA;218.0473373;599.3952177;;6.50E+04;;Jackson 2003;
Dosidicus gigas;Squid;NA;213.9053254;639.0644541;;6.50E+04;;Jackson 2003;
Dosidicus gigas;Squid;NA;208.5798817;599.216023;;6.50E+04;;Jackson 2003;
Dosidicus gigas;Squid;NA;206.2130178;633.2406249;;6.50E+04;;Jackson 2003;
Dosidicus gigas;Squid;NA;206.8047337;667.3212252;;6.50E+04;;Jackson 2003;
Dosidicus gigas;Squid;NA;203.8461538;707.012861;;6.50E+04;;Jackson 2003;
Dosidicus gigas;Squid;NA;184.9112426;655.5503705;;6.50E+04;;Jackson 2003;
Dosidicus gigas;Squid;NA;186.0946746;672.6074702;;6.50E+04;;Jackson 2003;
Dosidicus gigas;Squid;NA;187.8698225;661.2846023;;6.50E+04;;Jackson 2003;
Dosidicus gigas;Squid;NA;190.2366864;632.9382338;;6.50E+04;;Jackson 2003;
Dosidicus gigas;Squid;NA;193.7869822;644.3618987;;6.50E+04;;Jackson 2003;
Dosidicus gigas;Squid;NA;192.6035503;661.3741997;;6.50E+04;;Jackson 2003;
Dosidicus gigas;Squid;NA;192.6035503;684.0871334;;6.50E+04;;Jackson 2003;
Dosidicus gigas;Squid;NA;194.9704142;661.4189984;;6.50E+04;;Jackson 2003;
Dosidicus gigas;Squid;NA;196.1538462;655.7631643;;6.50E+04;;Jackson 2003;
Dosidicus gigas;Squid;NA;198.5207101;655.807963;;6.50E+04;;Jackson 2003;
Dosidicus gigas;Squid;NA;197.9289941;672.8314636;;6.50E+04;;Jackson 2003;
Dosidicus gigas;Squid;NA;198.5207101;712.5902974;;6.50E+04;;Jackson 2003;
Dosidicus gigas;Squid;NA;199.112426;729.6361973;;6.50E+04;;Jackson 2003;
Dosidicus gigas;Squid;NA;199.112426;775.0620648;;6.50E+04;;Jackson 2003;
Dosidicus gigas;Squid;NA;215.6804734;690.2021541;;6.50E+04;;Jackson 2003;
Dosidicus gigas;Squid;NA;213.9053254;746.9508894;;6.50E+04;;Jackson 2003;
Dosidicus gigas;Squid;NA;218.0473373;764.0639875;;6.50E+04;;Jackson 2003;
Dosidicus gigas;Squid;NA;223.3727811;741.4518507;;6.50E+04;;Jackson 2003;
Dosidicus gigas;Squid;NA;221.5976331;707.3488511;;6.50E+04;;Jackson 2003;
Dosidicus gigas;Squid;NA;155.9171598;706.1056876;;6.50E+04;;Jackson 2003;
Dosidicus gigas;Squid;NA;178.4023669;797.3830101;;6.50E+04;;Jackson 2003;
Dosidicus gigas;Squid;NA;189.6449704;808.9522707;;6.50E+04;;Jackson 2003;
Dosidicus gigas;Squid;NA;193.7869822;894.20417;;6.50E+04;;Jackson 2003;
Dosidicus gigas;Squid;NA;210.3550296;832.057193;;6.50E+04;;Jackson 2003;
Dosidicus gigas;Squid;NA;212.1301775;860.4819592;;6.50E+04;;Jackson 2003;
Dosidicus gigas;Squid;NA;213.3136095;849.1478917;;6.50E+04;;Jackson 2003;
Dosidicus gigas;Squid;NA;216.2721893;843.5256566;;6.50E+04;;Jackson 2003;
Dosidicus gigas;Squid;NA;218.0473373;832.2027887;;6.50E+04;;Jackson 2003;
Dosidicus gigas;Squid;NA;238.1656805;520.2807384;;6.50E+04;;Jackson 2003;
Dosidicus gigas;Squid;NA;241.7159763;605.521438;;6.50E+04;;Jackson 2003;
Dosidicus gigas;Squid;NA;242.8994083;622.5785377;;6.50E+04;;Jackson 2003;
Dosidicus gigas;Squid;NA;242.8994083;656.6479383;;6.50E+04;;Jackson 2003;
Dosidicus gigas;Squid;NA;243.4911243;787.2585071;;6.50E+04;;Jackson 2003;
Dosidicus gigas;Squid;NA;257.6923077;793.2055326;;6.50E+04;;Jackson 2003;
Dosidicus gigas;Squid;NA;266.5680473;674.1306255;;6.50E+04;;Jackson 2003;
Dosidicus gigas;Squid;NA;224.556213;849.3606854;;6.50E+04;;Jackson 2003;
Dosidicus gigas;Squid;NA;229.2899408;866.4849831;;6.50E+04;;Jackson 2003;
Dosidicus gigas;Squid;NA;234.6153846;872.2640136;;6.50E+04;;Jackson 2003;
Dosidicus gigas;Squid;NA;241.7159763;906.4678103;;6.50E+04;;Jackson 2003;
Dosidicus gigas;Squid;NA;231.6568047;934.6685831;;6.50E+04;;Jackson 2003;
Dosidicus gigas;Squid;NA;235.7988166;991.5293151;;6.50E+04;;Jackson 2003;
Dosidicus gigas;Squid;NA;234.6153846;1053.967484;;6.50E+04;;Jackson 2003;
Dosidicus gigas;Squid;NA;228.6982249;1014.107853;;6.50E+04;;Jackson 2003;
Dosidicus gigas;Squid;NA;227.5147929;1025.44192;;6.50E+04;;Jackson 2003;
Dosidicus gigas;Squid;NA;227.5147929;1082.224255;;6.50E+04;;Jackson 2003;
Dosidicus gigas;Squid;NA;223.964497;1082.157057;;6.50E+04;;Jackson 2003;
Dosidicus gigas;Squid;NA;225.739645;1121.93829;;6.50E+04;;Jackson 2003;
Dosidicus gigas;Squid;NA;209.7633136;956.967129;;6.50E+04;;Jackson 2003;
Dosidicus gigas;Squid;NA;206.8047337;962.589364;;6.50E+04;;Jackson 2003;
Dosidicus gigas;Squid;NA;203.2544379;962.522166;;6.50E+04;;Jackson 2003;
Dosidicus gigas;Squid;NA;219.2307692;996.8939578;;6.50E+04;;Jackson 2003;
Dosidicus gigas;Squid;NA;213.9053254;1036.540795;;6.50E+04;;Jackson 2003;
